#Timestamp,Value
2019-09-15T00:00:00.000+10:00,0.04
2019-09-16T00:00:00.000+10:00,0.033
2019-09-17T00:00:00.000+10:00,0.033
2019-09-18T00:00:00.000+10:00,0.031
2019-09-19T00:00:00.000+10:00,0.024
2019-09-20T00:00:00.000+10:00,0.033
2019-09-21T00:00:00.000+10:00,0.036
2019-09-22T00:00:00.000+10:00,0.039
2019-09-23T00:00:00.000+10:00,0.036
2019-09-24T00:00:00.000+10:00,0.033
2019-09-25T00:00:00.000+10:00,0.031
2019-09-26T00:00:00.000+10:00,0.03
2019-09-27T00:00:00.000+10:00,0.028
2019-09-28T00:00:00.000+10:00,0.026
2019-09-29T00:00:00.000+10:00,0.026
2019-09-30T00:00:00.000+10:00,0.024
2019-10-01T00:00:00.000+10:00,0.023
2019-10-02T00:00:00.000+10:00,0.024
2019-10-03T00:00:00.000+10:00,0.024
2019-10-04T00:00:00.000+10:00,0.023
2019-10-05T00:00:00.000+10:00,0.021
2019-10-06T00:00:00.000+10:00,0.019
2019-10-07T00:00:00.000+10:00,0.019
2019-10-08T00:00:00.000+10:00,0.019
2019-10-09T00:00:00.000+10:00,0.018
2019-10-10T00:00:00.000+10:00,0.018
2019-10-11T00:00:00.000+10:00,0.017
2019-10-12T00:00:00.000+10:00,0.018
2019-10-13T00:00:00.000+10:00,0.017
2019-10-14T00:00:00.000+10:00,0.017
2019-10-15T00:00:00.000+10:00,0.016
2019-10-16T00:00:00.000+10:00,0.015
2019-10-17T00:00:00.000+10:00,0.016
2019-10-18T00:00:00.000+10:00,0.013
2019-10-19T00:00:00.000+10:00,0.012
2019-10-20T00:00:00.000+10:00,0.01
2019-10-21T00:00:00.000+10:00,0.011
2019-10-22T00:00:00.000+10:00,0.01
2019-10-23T00:00:00.000+10:00,0.009
2019-10-24T00:00:00.000+10:00,0.008
2019-10-25T00:00:00.000+10:00,0.007
2019-10-26T00:00:00.000+10:00,0.007
2019-10-27T00:00:00.000+10:00,0.006
2019-10-28T00:00:00.000+10:00,0.006
2019-10-29T00:00:00.000+10:00,0.007
2019-10-30T00:00:00.000+10:00,0.007
2019-10-31T00:00:00.000+10:00,0.007
2019-11-01T00:00:00.000+10:00,0.006
2019-11-02T00:00:00.000+10:00,0.005
2019-11-03T00:00:00.000+10:00,0.019
2019-11-04T00:00:00.000+10:00,0.883
2019-11-05T00:00:00.000+10:00,0.531
2019-11-06T00:00:00.000+10:00,0.172
2019-11-07T00:00:00.000+10:00,0.083
2019-11-08T00:00:00.000+10:00,0.055
2019-11-09T00:00:00.000+10:00,0.038
2019-11-10T00:00:00.000+10:00,0.048
2019-11-11T00:00:00.000+10:00,0.048
2019-11-12T00:00:00.000+10:00,0.038
2019-11-13T00:00:00.000+10:00,0.029
2019-11-14T00:00:00.000+10:00,0.024
2019-11-15T00:00:00.000+10:00,0.019
2019-11-16T00:00:00.000+10:00,0.015
2019-11-17T00:00:00.000+10:00,0.011
2019-11-18T00:00:00.000+10:00,0.008
2019-11-19T00:00:00.000+10:00,0.007
2019-11-20T00:00:00.000+10:00,0.005
2019-11-21T00:00:00.000+10:00,0.005
2019-11-22T00:00:00.000+10:00,0.004
2019-11-23T00:00:00.000+10:00,0.003
2019-11-24T00:00:00.000+10:00,0.002
2019-11-25T00:00:00.000+10:00,0.002
2019-11-26T00:00:00.000+10:00,0.001
2019-11-27T00:00:00.000+10:00,0
2019-11-28T00:00:00.000+10:00,0
2019-11-29T00:00:00.000+10:00,0
2019-11-30T00:00:00.000+10:00,0
2019-12-01T00:00:00.000+10:00,0
2019-12-02T00:00:00.000+10:00,0
2019-12-03T00:00:00.000+10:00,0
2019-12-04T00:00:00.000+10:00,0
2019-12-05T00:00:00.000+10:00,0
2019-12-06T00:00:00.000+10:00,0
2019-12-07T00:00:00.000+10:00,0
2019-12-08T00:00:00.000+10:00,0
2019-12-09T00:00:00.000+10:00,0
2019-12-10T00:00:00.000+10:00,0
2019-12-11T00:00:00.000+10:00,0
2019-12-12T00:00:00.000+10:00,0
2019-12-13T00:00:00.000+10:00,0
2019-12-14T00:00:00.000+10:00,0
2019-12-15T00:00:00.000+10:00,0
2019-12-16T00:00:00.000+10:00,0
2019-12-17T00:00:00.000+10:00,0
2019-12-18T00:00:00.000+10:00,0
2019-12-19T00:00:00.000+10:00,0
2019-12-20T00:00:00.000+10:00,0
2019-12-21T00:00:00.000+10:00,0
2019-12-22T00:00:00.000+10:00,0
2019-12-23T00:00:00.000+10:00,0
2019-12-24T00:00:00.000+10:00,0
2019-12-25T00:00:00.000+10:00,0
2019-12-26T00:00:00.000+10:00,0
2019-12-27T00:00:00.000+10:00,0
2019-12-28T00:00:00.000+10:00,0
2019-12-29T00:00:00.000+10:00,0
2019-12-30T00:00:00.000+10:00,0
2019-12-31T00:00:00.000+10:00,0
2020-01-01T00:00:00.000+10:00,0
2020-01-02T00:00:00.000+10:00,0
2020-01-03T00:00:00.000+10:00,0
2020-01-04T00:00:00.000+10:00,0
2020-01-05T00:00:00.000+10:00,0
2020-01-06T00:00:00.000+10:00,0
2020-01-07T00:00:00.000+10:00,0
2020-01-08T00:00:00.000+10:00,0
2020-01-09T00:00:00.000+10:00,0
2020-01-10T00:00:00.000+10:00,0
2020-01-11T00:00:00.000+10:00,0
2020-01-12T00:00:00.000+10:00,0
2020-01-13T00:00:00.000+10:00,0
2020-01-14T00:00:00.000+10:00,0
2020-01-15T00:00:00.000+10:00,0
2020-01-16T00:00:00.000+10:00,0
2020-01-17T00:00:00.000+10:00,0
2020-01-18T00:00:00.000+10:00,0
2020-01-19T00:00:00.000+10:00,0
2020-01-20T00:00:00.000+10:00,0
2020-01-21T00:00:00.000+10:00,0.616
2020-01-22T00:00:00.000+10:00,0.627
2020-01-23T00:00:00.000+10:00,0.266
2020-01-24T00:00:00.000+10:00,0.137
2020-01-25T00:00:00.000+10:00,0.069
2020-01-26T00:00:00.000+10:00,0.039
2020-01-27T00:00:00.000+10:00,0.035
2020-01-28T00:00:00.000+10:00,0.025
2020-01-29T00:00:00.000+10:00,0.007
2020-01-30T00:00:00.000+10:00,0.002
2020-01-31T00:00:00.000+10:00,0
2020-02-01T00:00:00.000+10:00,0
2020-02-02T00:00:00.000+10:00,0
2020-02-03T00:00:00.000+10:00,0
2020-02-04T00:00:00.000+10:00,0
2020-02-05T00:00:00.000+10:00,0
2020-02-06T00:00:00.000+10:00,0
2020-02-07T00:00:00.000+10:00,0
2020-02-08T00:00:00.000+10:00,0
2020-02-09T00:00:00.000+10:00,0
2020-02-10T00:00:00.000+10:00,1.95
2020-02-11T00:00:00.000+10:00,1.172
2020-02-12T00:00:00.000+10:00,0.24
2020-02-13T00:00:00.000+10:00,0.087
2020-02-14T00:00:00.000+10:00,0.05
2020-02-15T00:00:00.000+10:00,0.035
2020-02-16T00:00:00.000+10:00,0.031
2020-02-17T00:00:00.000+10:00,0.025
2020-02-18T00:00:00.000+10:00,0.014
2020-02-19T00:00:00.000+10:00,0.008
2020-02-20T00:00:00.000+10:00,0.01
2020-02-21T00:00:00.000+10:00,0.006
2020-02-22T00:00:00.000+10:00,0.008
2020-02-23T00:00:00.000+10:00,0.007
2020-02-24T00:00:00.000+10:00,0.002
2020-02-25T00:00:00.000+10:00,0.001
2020-02-26T00:00:00.000+10:00,0.001
2020-02-27T00:00:00.000+10:00,0
2020-02-28T00:00:00.000+10:00,0
2020-02-29T00:00:00.000+10:00,0
2020-03-01T00:00:00.000+10:00,0
2020-03-02T00:00:00.000+10:00,0
2020-03-03T00:00:00.000+10:00,0
2020-03-04T00:00:00.000+10:00,0.017
2020-03-05T00:00:00.000+10:00,0.263
2020-03-06T00:00:00.000+10:00,1.074
2020-03-07T00:00:00.000+10:00,0.364
2020-03-08T00:00:00.000+10:00,0.139
2020-03-09T00:00:00.000+10:00,0.072
2020-03-10T00:00:00.000+10:00,0.054
2020-03-11T00:00:00.000+10:00,0.102
2020-03-12T00:00:00.000+10:00,0.077
2020-03-13T00:00:00.000+10:00,0.054
2020-03-14T00:00:00.000+10:00,0.034
2020-03-15T00:00:00.000+10:00,0.025
2020-03-16T00:00:00.000+10:00,0.022
2020-03-17T00:00:00.000+10:00,0.017
2020-03-18T00:00:00.000+10:00,0.015
2020-03-19T00:00:00.000+10:00,0.011
2020-03-20T00:00:00.000+10:00,0.01
2020-03-21T00:00:00.000+10:00,0.008
2020-03-22T00:00:00.000+10:00,0.007
2020-03-23T00:00:00.000+10:00,0.006
2020-03-24T00:00:00.000+10:00,0.006
2020-03-25T00:00:00.000+10:00,0.007
2020-03-26T00:00:00.000+10:00,0.006
2020-03-27T00:00:00.000+10:00,0.004
2020-03-28T00:00:00.000+10:00,0.004
2020-03-29T00:00:00.000+10:00,0.004
2020-03-30T00:00:00.000+10:00,0.007
2020-03-31T00:00:00.000+10:00,
